athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,headshot_url,season
140046,Uril,Parrish,Tulsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140046.png,2004
140047,Zohn,Burden,VMI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140047.png,2004
140091,Tyrus,Ward,Chattanooga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140091.png,2004
140472,Nelson,Drew,Eastern Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140472.png,2004
140616,Stephen,Gostkowski,Memphis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140616.png,2004
140683,Rashard,Pompey,Florida A&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140683.png,2004
140687,Rod,Miller,Florida A&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140687.png,2004
140691,Zach,Hall,Weber State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140691.png,2004
140694,Antwon,Courington,Southern Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140694.png,2004
140711,Sean,Comiskey,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140711.png,2004
140714,Dwight,Lindon Jr.,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140714.png,2004
140725,Mike,Mathis,Weber State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140725.png,2004
140804,Aaron,Robbins,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140804.png,2004
140914,James,Merrill,New Mexico State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/140914.png,2004
141057,Craig,Nelson,Morgan State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/141057.png,2004
141836,Trey,Bonner,Tennessee Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/141836.png,2004
141839,Zac,Dahman,Army,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/141839.png,2004
141847,Paul,Sharpe,Florida A&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/141847.png,2004
142248,Tyler,Holden,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/142248.png,2004
143057,Eric,Daugherty,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143057.png,2004
143058,Aaron,Sanchez,Florida Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143058.png,2004
143062,Carlton,Jones,Army,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143062.png,2004
143711,Tim,Shaw,Penn State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143711.png,2004
143719,Kris,Clark,South Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143719.png,2004
143720,Carl,Duncan,UAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143720.png,2004
143722,Wallace,Wright II,North Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/143722.png,2004
144087,Seth,Gulsby,Army,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144087.png,2004
144096,Manuel,Burton,Arkansas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144096.png,2004
144125,Tim,Gehrsitz,Georgia Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144125.png,2004
144213,Andrew,Hopewell,Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144213.png,2004
144216,Matt,Wiser,Utah State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144216.png,2004
144220,Lamar,Owens,Navy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144220.png,2004
144229,Josh,Golden,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144229.png,2004
144286,Jacob,Murphy,Army,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144286.png,2004
144289,Joel,Klatt,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144289.png,2004
144315,Kenny,Byrd,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144315.png,2004
144350,Sharriff,Abdullah,Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144350.png,2004
144417,Damon,Dotson,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144417.png,2004
144566,Brandon,Trusty,North Carolina A&T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144566.png,2004
144693,John,Pawielski,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144693.png,2004
144706,Tamba,Hali,Penn State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144706.png,2004
144711,Brian,Nunez,San José State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144711.png,2004
144719,Terrance,Ford,Southern Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144719.png,2004
144736,Grady,Marshall,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144736.png,2004
144742,Marvin,Dingle,Navy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144742.png,2004
144756,Montaze,Trumbo,Western Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144756.png,2004
144882,Willie,Roberts,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144882.png,2004
144895,Ryan,Eidson,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144895.png,2004
144896,Wilrey,Fontenot,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144896.png,2004
144901,Kris,Heavner,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144901.png,2004
144902,Chris,Henry,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144902.png,2004
144904,Anthony,Johnson,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144904.png,2004
144910,Clarence,McRae,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144910.png,2004
144922,Syndric,Steptoe,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144922.png,2004
144932,Justin,Burks,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144932.png,2004
144953,Jesse,Ainsworth,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144953.png,2004
144954,Josh,Barrett,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144954.png,2004
144955,Rudy,Burgess,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144955.png,2004
144956,Kyle,Caldwell,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144956.png,2004
144961,Chris,McKenzie,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144961.png,2004
144962,Brent,Miller,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144962.png,2004
144973,Matt,Giordano,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144973.png,2004
144980,J.J.,Arrington,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144980.png,2004
144982,Garrett,Cross,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144982.png,2004
144984,Sam,DeSa,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144984.png,2004
144994,Aaron,Rodgers,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144994.png,2004
144996,Noah,Smith,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144996.png,2004
144998,Craig,Stevens,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/144998.png,2004
145015,Jonathan,Levine,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145015.png,2004
145026,Dennis,Dixon,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145026.png,2004
145029,Dan,Kause,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145029.png,2004
145031,Paul,Martinez,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145031.png,2004
145032,Brian,Paysinger,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145032.png,2004
145035,Garren,Strong,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145035.png,2004
145038,Kyle,Weatherspoon,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145038.png,2004
145041,Yvenson,Bernard,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145041.png,2004
145045,Colt,Charles,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145045.png,2004
145049,John,Dailey,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145049.png,2004
145056,Ryan,Gunderson,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145056.png,2004
145067,Brandon,Powers,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145067.png,2004
145070,Roy,Schuening,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145070.png,2004
145086,Mark,Bradford,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145086.png,2004
145089,Patrick,Danahy,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145089.png,2004
145090,Jason,Evans,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145090.png,2004
145092,Brandon,Harrison,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145092.png,2004
145093,Michael,Horgan,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145093.png,2004
145100,David,Marrero,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145100.png,2004
145102,Evan,Moore,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145102.png,2004
145103,Emeka,Nnoli,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145103.png,2004
145106,Jay,Ottovegio,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145106.png,2004
145120,Justin,Medlock,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145120.png,2004
145126,Trey,Brown,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145126.png,2004
145127,Joe,Cowan,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145127.png,2004
145130,Maurice,Jones-Drew,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145130.png,2004
145132,Chris,Horton,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145132.png,2004
145137,Michael,Pitre,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145137.png,2004
145142,Derrick,Williams,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145142.png,2004
145158,Reggie,Bush,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145158.png,2004
145161,Lawrence,Jackson,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145161.png,2004
145167,Desmond,Reed,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145167.png,2004
145169,Steve,Smith,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145169.png,2004
145171,Terrell,Thomas,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145171.png,2004
145175,LenDale,White,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145175.png,2004
145177,Eric,Wright,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145177.png,2004
145183,Jon,Lyon,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145183.png,2004
145192,Michael,Braunstein,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145192.png,2004
145193,Craig,Chambers,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145193.png,2004
145194,Quintin,Daniels,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145194.png,2004
145195,Sean,Douglas,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145195.png,2004
145196,Cody,Ellis,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145196.png,2004
145199,Robert,Lewis,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145199.png,2004
145202,Louis,Rankin,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145202.png,2004
145203,Anthony,Russo,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145203.png,2004
145204,Sonny,Shackelford,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145204.png,2004
145211,Corey,Williams,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145211.png,2004
145234,Chris,Bruhn,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145234.png,2004
145235,Husain,Abdullah,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145235.png,2004
145238,Alex,Brink,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145238.png,2004
145242,Jason,Hill,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145242.png,2004
145248,Maurice,Linguist,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145248.png,2004
145254,Braelon,Davis,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145254.png,2004
145262,Mike,Miller,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145262.png,2004
145265,Terrance,Parks,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145265.png,2004
145279,Mike,Duren,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145279.png,2004
145281,Dan,Goettsch,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145281.png,2004
145295,Dominique,Brooks,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145295.png,2004
145296,Isaiah,Crawford,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145296.png,2004
145297,Mason,Crosby,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145297.png,2004
145300,Lionel,Harris,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145300.png,2004
145302,Bernard,Jackson,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145302.png,2004
145303,Daniel,Jolly,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145303.png,2004
145306,Stephone,Robinson,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145306.png,2004
145308,Joe,Sanders,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145308.png,2004
145309,Lorenzo,Sims,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145309.png,2004
145310,Dusty,Sprague,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145310.png,2004
145312,Terrence,Wheatley,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145312.png,2004
145313,Brian,White,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145313.png,2004
145316,Lyonel,Anderson,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145316.png,2004
145342,John,Nielsen,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145342.png,2004
145353,Adam,Barmann,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145353.png,2004
145363,Brandon,McAnderson,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145363.png,2004
145371,Scott,Webb,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145371.png,2004
145391,James,Wright III,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145391.png,2004
145393,Ben,Barkema,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145393.png,2004
145396,Todd,Blythe,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145396.png,2004
145402,DeAndre,Jackson,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145402.png,2004
145404,Bret,Meyer,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145404.png,2004
145405,Milan,Moses,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145405.png,2004
145430,Jermaine,Moreira,Kansas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145430.png,2004
145431,Rashaad,Norwood,Kansas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145431.png,2004
145458,Matt,Hoenes,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145458.png,2004
145459,Beau,Viehmann,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145459.png,2004
145462,Damien,Nash,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145462.png,2004
145472,Nino,Williams,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145472.png,2004
145477,Brad,Ekwerekwu,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145477.png,2004
145478,Xzavie,Jackson,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145478.png,2004
145482,Jason,Ray,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145482.png,2004
145483,Martin,Rucker,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145483.png,2004
145484,Victor,Sesay,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145484.png,2004
145492,Marcus,Woods,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145492.png,2004
145509,Grant,Mulkey,Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145509.png,2004
145513,Tashard,Choice,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145513.png,2004
145515,Kade,Pittman,Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145515.png,2004
145519,Lawrence,Dampeer,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145519.png,2004
145521,J.J.,Finley,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145521.png,2004
145525,Tommy,Grady,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/145525.png,2004
