play_id,game_id,season,week,team,conference,opponent,team_score,opponent_score,drive_id,period,clock_minutes,clock_seconds,yards_to_goal,down,distance,reception_player_id,reception_player,reception_yds,completion_player_id,completion_player,completion_yds,rush_player_id,rush_player,rush_yds,interception_player_id,interception_player,interception_stat,interception_thrown_player_id,interception_thrown_player,interception_thrown_stat,touchdown_player_id,touchdown_player,touchdown_stat,incompletion_player_id,incompletion_player,incompletion_stat,target_player_id,target_player,target_stat,fumble_recovered_player_id,fumble_recovered_player,fumble_recovered_stat,fumble_forced_player_id,fumble_forced_player,fumble_forced_stat,fumble_player_id,fumble_player,fumble_stat,sack_player_id,sack_player,sack_stat,sack_taken_player_id,sack_taken_player,sack_taken_stat,pass_breakup_player_id,pass_breakup_player,pass_breakup_stat,field_goal_attempt_player_id,field_goal_attempt_player,field_goal_attempt_stat,field_goal_made_player_id,field_goal_made_player,field_goal_made_stat,field_goal_missed_player_id,field_goal_missed_player,field_goal_missed_stat,field_goal_blocked_player_id,field_goal_blocked_player,field_goal_blocked_stat
401762789103995500,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,3,0,44,56,1,10,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789103997200,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,3,0,27,55,2,9,5078816,Jackson Holman,7,4899468,Kaden Anderson,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789103999600,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,3,0,3,48,3,2,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104854100,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,14,58,46,1,10,5193298,Chris Durr Jr.,18,4899468,Kaden Anderson,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104858000,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,14,19,28,1,10,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104865300,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,13,46,22,2,4,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104869000,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,13,9,21,3,3,4708490,Johnmichael Gyllenborg,5,4899468,Kaden Anderson,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104876800,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,12,31,16,1,10,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104884900,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,11,50,9,2,3,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104888400,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,11,15,7,3,1,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104897700,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278921,4,10,22,8,4,2,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104898100,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278922,4,10,18,90,1,10,4871050,Marquese Williams,2,4431091,Ben Finley,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104905500,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278922,4,9,44,88,2,8,5151403,Tim Grear Jr.,3,4431091,Ben Finley,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104909700,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278922,4,9,2,85,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,5151403,Tim Grear Jr.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104915700,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278923,4,8,42,66,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899468,Kaden Anderson,1,5121693,Bricen Brantley,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5225251,Malcom DeWalt IV,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104916600,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278923,4,8,33,71,2,15,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104919900,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278923,4,8,0,66,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899468,Kaden Anderson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104925300,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278924,4,7,46,77,1,10,4244849,Marcel Williams,16,4431091,Ben Finley,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104928830,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278924,4,7,11,61,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104934300,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278924,4,6,56,61,2,10,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104937100,401762789,2025,1,Akron,Mid-American,Wyoming,0,3,40176278924,4,6,28,62,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,5110019,Kyan Mason,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104939100,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278925,4,6,8,85,1,10,5193298,Chris Durr Jr.,44,4899468,Kaden Anderson,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104946000,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278925,4,5,39,41,1,10,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104949500,401762789,2025,1,Wyoming,Mountain West,Akron,3,0,40176278925,4,5,4,36,2,5,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104957300,401762789,2025,1,Wyoming,Mountain West,Akron,10,0,40176278925,4,4,26,35,3,4,5193298,Chris Durr Jr.,35,4899468,Kaden Anderson,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899468,Kaden Anderson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104957900,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278927,4,4,20,75,1,10,NA,NA,NA,NA,NA,NA,5084582,Jordan Gant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104964500,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278927,4,3,54,74,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5121725,Lucas Samsula,1,4431091,Ben Finley,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104967700,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278927,4,3,22,77,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,5110019,Kyan Mason,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5125781,Jones Thomas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104969600,401762789,2025,1,Wyoming,Mountain West,Akron,10,0,40176278928,4,3,3,54,1,10,NA,NA,NA,NA,NA,NA,5121693,Bricen Brantley,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104974400,401762789,2025,1,Wyoming,Mountain West,Akron,10,0,40176278928,4,2,55,47,2,3,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104974600,401762789,2025,1,Wyoming,Mountain West,Akron,10,0,40176278928,4,2,53,48,3,4,NA,NA,NA,NA,NA,NA,4700138,Sam Scott,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104984100,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,1,58,80,1,10,5110019,Kyan Mason,6,4431091,Ben Finley,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104986600,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,1,33,74,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,4922992,Israel Polk,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104987900,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,1,20,63,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104988400,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,1,15,63,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104989000,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,1,9,63,3,10,5110019,Kyan Mason,6,4431091,Ben Finley,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104995900,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,0,40,57,4,4,5151403,Tim Grear Jr.,8,4431091,Ben Finley,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104997200,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,0,27,49,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,1,5151403,Tim Grear Jr.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762789104997800,401762789,2025,1,Akron,Mid-American,Wyoming,0,10,40176278929,4,0,21,49,2,10,NA,NA,NA,NA,NA,NA,4431091,Ben Finley,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101856400,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627902,1,14,35,79,1,10,NA,NA,NA,NA,NA,NA,5152668,Ethan Weber,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101858800,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627902,1,14,11,80,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5083847,Dean DeNobile,1,5083865,Elijah Steward,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101864500,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627902,1,13,54,80,3,11,5225797,Mason Kuehner,4,5083847,Dean DeNobile,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101869500,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627903,1,13,4,70,1,10,NA,NA,NA,NA,NA,NA,5295237,Chris McMillian,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101876600,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627903,1,12,33,68,2,8,NA,NA,NA,NA,NA,NA,5295237,Chris McMillian,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101879900,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627903,1,12,0,65,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429088,Drew Pyne,1,4749402,Jyrin Johnson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101886200,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,11,37,79,1,10,NA,NA,NA,NA,NA,NA,5152669,Kente Edwards,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101889300,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,11,6,77,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5083847,Dean DeNobile,1,5152682,Ethan Hosak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101894800,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,10,51,77,3,8,5225800,Jakyre Henley,12,5083847,Dean DeNobile,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101897600,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,10,23,65,1,10,NA,NA,NA,NA,NA,NA,5225800,Jakyre Henley,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101905000,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,9,49,67,2,12,5152682,Ethan Hosak,22,5083847,Dean DeNobile,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101907500,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,9,24,45,1,10,5225797,Mason Kuehner,4,5083847,Dean DeNobile,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101909500,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,9,4,41,2,6,5083865,Elijah Steward,4,5083847,Dean DeNobile,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101917000,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,8,29,37,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5083847,Dean DeNobile,1,5152682,Ethan Hosak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101917630,401762790,2025,1,Lafayette,Patriot,Bowling Green,0,7,4017627904,1,8,23,37,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5083847,Dean DeNobile,1,5083865,Elijah Steward,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101918200,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,8,17,63,1,10,NA,NA,NA,NA,NA,NA,5295237,Chris McMillian,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101924500,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,7,54,61,2,8,4683543,RJ Garcia II,7,4429088,Drew Pyne,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101928100,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,7,18,54,3,1,NA,NA,NA,NA,NA,NA,5194663,Cameron Pettaway,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101937200,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,6,27,52,1,10,5194663,Cameron Pettaway,7,4429088,Drew Pyne,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101938700,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,6,12,59,2,17,4880185,Finn Hogan,10,4429088,Drew Pyne,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401762790101945300,401762790,2025,1,Bowling Green,Mid-American,Lafayette,7,0,4017627905,1,5,46,44,3,2,NA,NA,NA,NA,NA,NA,5295237,Chris McMillian,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
